                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
27/05/15  7:15p   19.9   19.9   19.9    78   15.9   5.2    SW   0.43   6.1    SW   19.9   20.5   20.5  1015.3  0.00   0.0   0.000   0.005   26.2    90   24.5   29.5  20.45  .0716    117    1    100.0    5 
27/05/15  7:20p   19.7   19.9   19.7    79   15.9   4.3   WSW   0.36   6.1    SW   19.7   20.3   20.3  1015.3  0.00   0.0   0.000   0.005   26.2    90   24.5   29.5  20.45  .0716    114    1    100.0    5 
27/05/15  7:25p   19.5   19.7   19.5    80   16.0   6.1   WSW   0.51   7.0   WSW   19.5   20.1   20.1  1015.4  0.00   0.0   0.000   0.004   26.2    90   24.5   29.5  20.45  .0716    117    1    100.0    5 
27/05/15  7:30p   19.4   19.6   19.4    80   15.8   6.1   WSW   0.51   7.0   WSW   19.4   20.0   20.0  1015.4  0.00   0.0   0.000   0.004   26.2    90   24.4   29.4  20.45  .0716    117    1    100.0    5 
27/05/15  7:35p   19.2   19.4   19.2    79   15.4   5.2   WSW   0.43   6.1   WSW   19.2   19.7   19.7  1015.4  0.00   0.0   0.000   0.003   26.2    90   24.4   29.4  20.45  .0716    117    1    100.0    5 
27/05/15  7:40p   18.9   19.2   18.9    81   15.6   4.3   WSW   0.36   5.2   WSW   18.9   19.4   19.4  1015.4  0.00   0.0   0.000   0.002   26.2    91   24.6   29.5  21.03  .0716    117    1    100.0    5 
27/05/15  7:45p   18.8   18.9   18.8    81   15.4   4.3   WSW   0.36   5.2   WSW   18.8   19.3   19.3  1015.5  0.00   0.0   0.000   0.002   26.2    91   24.6   29.5  21.03  .0716    117    1    100.0    5 
27/05/15  7:50p   18.9   18.9   18.7    83   15.9   3.5   WSW   0.29   4.3   WSW   18.9   19.4   19.4  1015.5  0.00   0.0   0.000   0.002   26.1    91   24.5   29.3  21.03  .0716    117    1    100.0    5 
27/05/15  7:55p   19.0   19.0   18.9    82   15.9   4.3   WSW   0.36   4.3   WSW   19.0   19.6   19.6  1015.6  0.00   0.0   0.000   0.002   25.9    91   24.4   29.1  21.02  .0717    118    1    100.0    5 
27/05/15  8:00p   19.0   19.0   19.0    82   15.9   2.6   WSW   0.22   4.3   WSW   19.0   19.6   19.6  1015.6  0.00   0.0   0.000   0.002   25.9    91   24.4   29.1  21.02  .0717    117    1    100.0    5 
27/05/15  8:05p   18.9   19.0   18.9    83   15.9   0.0   WSW   0.00   1.7   WSW   18.9   19.4   19.4  1015.5  0.00   0.0   0.000   0.002   25.9    92   24.5   29.2  21.12  .0716    117    1    100.0    5 
27/05/15  8:10p   18.9   18.9   18.9    83   16.0   0.9   WSW   0.07   1.7   WSW   18.9   19.5   19.5  1015.6  0.00   0.0   0.000   0.002   25.9    91   24.4   29.1  21.02  .0717    117    1    100.0    5 
27/05/15  8:15p   19.1   19.1   18.9    82   16.0   0.9   WSW   0.07   3.5   WSW   19.1   19.7   19.7  1015.6  0.00   0.0   0.000   0.003   25.9    91   24.4   29.1  21.02  .0717    117    1    100.0    5 
27/05/15  8:20p   19.2   19.2   19.1    81   15.8   0.0   WSW   0.00   3.5   WSW   19.2   19.7   19.7  1015.6  0.00   0.0   0.000   0.003   25.9    92   24.5   29.2  21.12  .0716    113    1     99.1    5 
27/05/15  8:25p   19.2   19.2   19.2    81   15.8   0.0   ---   0.00   0.0   ---   19.2   19.7   19.7  1015.6  0.00   0.0   0.000   0.003   25.9    91   24.4   29.1  21.02  .0717    117    1    100.0    5 
27/05/15  8:30p   19.2   19.2   19.1    82   16.0   0.0   ---   0.00   0.0   ---   19.2   19.8   19.8  1015.5  0.00   0.0   0.000   0.003   25.9    92   24.5   29.2  21.12  .0716    117    1    100.0    5 
27/05/15  8:35p   19.2   19.2   19.2    81   15.8   0.0   ---   0.00   0.0   ---   19.2   19.7   19.7  1015.6  0.00   0.0   0.000   0.003   25.8    92   24.4   28.9  21.12  .0717    117    1    100.0    5 
27/05/15  8:40p   19.1   19.2   19.1    81   15.7   0.0   ---   0.00   0.0   ---   19.1   19.6   19.6  1015.7  0.00   0.0   0.000   0.003   25.8    92   24.4   28.9  21.12  .0717    117    1    100.0    5 
27/05/15  8:45p   19.1   19.1   19.1    84   16.3   0.0   ---   0.00   0.0   ---   19.1   19.7   19.7  1015.8  0.00   0.0   0.000   0.003   25.7    92   24.3   28.7  21.12  .0717    117    1    100.0    5 
27/05/15  8:50p   19.0   19.1   18.9    84   16.2   0.0   ---   0.00   0.0   ---   19.0   19.6   19.6  1015.8  0.00   0.0   0.000   0.002   25.6    92   24.2   28.5  21.11  .0718    117    1    100.0    5 
27/05/15  8:55p   18.8   19.0   18.8    84   16.1   0.0   ---   0.00   0.0   ---   18.8   19.4   19.4  1015.8  0.00   0.0   0.000   0.002   25.6    93   24.4   28.6  21.21  .0718    117    1    100.0    5 
27/05/15  9:00p   18.6   18.8   18.6    84   15.8   0.0   ---   0.00   0.0   ---   18.6   19.1   19.1  1015.8  0.00   0.0   0.000   0.001   25.6    92   24.2   28.5  21.11  .0718    117    1    100.0    5 
27/05/15  9:05p   18.3   18.6   18.3    84   15.6   0.0   ---   0.00   0.0   ---   18.3   18.8   18.8  1015.8  0.00   0.0   0.000   0.000   25.7    92   24.3   28.7  21.12  .0717    118    1    100.0    5 
27/05/15  9:10p   18.1   18.3   18.1    84   15.4   0.0   ---   0.00   0.0   ---   18.1   18.5   18.5  1015.9  0.00   0.0   0.001   0.000   25.6    92   24.2   28.5  21.11  .0718    117    1    100.0    5 
27/05/15  9:15p   17.9   18.1   17.8    85   15.3   0.0   ---   0.00   0.0   ---   17.9   18.2   18.2  1015.8  0.00   0.0   0.002   0.000   25.6    92   24.2   28.5  21.11  .0718    117    1    100.0    5 
27/05/15  9:20p   17.6   17.9   17.6    85   15.1   0.0   ---   0.00   0.0   ---   17.6   17.9   17.9  1015.9  0.00   0.0   0.003   0.000   25.6    92   24.2   28.5  21.11  .0718    116    1    100.0    5 
27/05/15  9:25p   17.5   17.6   17.5    86   15.1   0.0   ---   0.00   0.0   ---   17.5   17.8   17.8  1015.9  0.00   0.0   0.003   0.000   25.7    92   24.3   28.7  21.12  .0718    117    1    100.0    5 
27/05/15  9:30p   17.4   17.5   17.4    86   15.0   0.0   ---   0.00   0.0   ---   17.4   17.7   17.7  1015.9  0.00   0.0   0.003   0.000   25.7    92   24.3   28.7  21.12  .0718    117    1    100.0    5 
27/05/15  9:35p   17.3   17.4   17.3    86   14.9   0.0   ---   0.00   0.0   ---   17.3   17.6   17.6  1016.1  0.00   0.0   0.004   0.000   25.7    92   24.3   28.7  21.12  .0718    117    1    100.0    5 
27/05/15  9:40p   17.2   17.3   17.2    87   15.0   0.0   ---   0.00   0.0   ---   17.2   17.6   17.6  1016.1  0.00   0.0   0.004   0.000   25.8    92   24.4   28.9  21.12  .0717    117    1    100.0    5 
27/05/15  9:45p   17.1   17.2   17.1    86   14.7   0.0   ---   0.00   0.0   ---   17.1   17.4   17.4  1016.2  0.00   0.0   0.004   0.000   25.8    92   24.4   28.9  21.12  .0717    117    1    100.0    5 
27/05/15  9:50p   17.0   17.1   17.0    85   14.5   0.0   ---   0.00   0.0   ---   17.0   17.2   17.2  1016.2  0.00   0.0   0.005   0.000   25.9    91   24.4   29.1  21.02  .0717    117    1    100.0    5 
27/05/15  9:55p   17.0   17.0   17.0    85   14.5   0.9   WSW   0.07   1.7   WSW   17.0   17.2   17.2  1016.2  0.00   0.0   0.005   0.000   26.1    91   24.5   29.3  21.03  .0717    117    1    100.0    5 
27/05/15 10:00p   16.9   17.0   16.8    85   14.3   0.9    SW   0.07   3.5    SW   16.9   17.1   17.1  1016.2  0.00   0.0   0.005   0.000   26.2    91   24.6   29.5  21.03  .0716    117    1    100.0    5 
27/05/15 10:05p   16.9   16.9   16.8    83   14.0   0.0   ---   0.00   0.0   ---   16.9   17.1   17.1  1016.3  0.00   0.0   0.005   0.000   26.2    91   24.6   29.5  21.03  .0716    117    1    100.0    5 
27/05/15 10:10p   17.1   17.1   16.9    83   14.2   0.0   ---   0.00   0.0   ---   17.1   17.3   17.3  1016.3  0.00   0.0   0.004   0.000   26.2    91   24.6   29.6  21.03  .0716    117    1    100.0    5 
27/05/15 10:15p   17.1   17.2   17.1    83   14.2   0.0   ---   0.00   0.0   ---   17.1   17.3   17.3  1016.2  0.00   0.0   0.004   0.000   26.2    90   24.5   29.5  20.45  .0716    117    1    100.0    5 
27/05/15 10:20p   17.1   17.2   17.1    83   14.2   0.0   ---   0.00   0.0   ---   17.1   17.3   17.3  1016.3  0.00   0.0   0.004   0.000   26.2    90   24.5   29.5  20.45  .0716    113    1     99.1    5 
27/05/15 10:25p   17.1   17.2   17.1    83   14.2   0.0   ---   0.00   0.0   ---   17.1   17.3   17.3  1016.3  0.00   0.0   0.004   0.000   26.3    90   24.6   29.7  20.45  .0716    117    1    100.0    5 
27/05/15 10:30p   17.1   17.1   17.1    83   14.1   0.0    SW   0.00   3.5    SW   17.1   17.3   17.3  1016.3  0.00   0.0   0.004   0.000   26.3    90   24.6   29.7  20.45  .0716    117    1    100.0    5 
27/05/15 10:35p   16.9   17.1   16.9    84   14.2   0.0    SW   0.00   1.7    SW   16.9   17.2   17.2  1016.3  0.00   0.0   0.005   0.000   26.3    90   24.6   29.7  20.45  .0716    117    1    100.0    5 
27/05/15 10:40p   16.8   16.9   16.8    84   14.1   0.0   ---   0.00   0.0   ---   16.8   17.0   17.0  1016.3  0.00   0.0   0.005   0.000   26.3    90   24.6   29.7  20.45  .0716    117    1    100.0    5 
27/05/15 10:45p   16.8   16.8   16.8    83   13.9   0.0   ---   0.00   0.0   ---   16.8   17.0   17.0  1016.2  0.00   0.0   0.005   0.000   26.4    90   24.7   30.0  20.45  .0716    117    1    100.0    5 
27/05/15 10:50p   16.9   16.9   16.8    83   14.0   0.0   ---   0.00   0.0   ---   16.9   17.1   17.1  1016.3  0.00   0.0   0.005   0.000   26.4    90   24.7   30.0  20.45  .0716    117    1    100.0    5 
27/05/15 10:55p   16.9   17.0   16.9    82   13.8   0.0    SW   0.00   1.7    SW   16.9   17.1   17.1  1016.2  0.00   0.0   0.005   0.000   26.4    89   24.5   29.8  19.95  .0716    117    1    100.0    5 
27/05/15 11:00p   16.9   16.9   16.9    83   14.0   0.0    SW   0.00   0.9    SW   16.9   17.1   17.1  1016.2  0.00   0.0   0.005   0.000   26.4    89   24.5   29.8  19.95  .0716    117    1    100.0    5 
27/05/15 11:05p   16.8   16.9   16.8    83   13.9   0.0   ---   0.00   0.0   ---   16.8   16.9   16.9  1016.3  0.00   0.0   0.005   0.000   26.4    89   24.5   29.8  19.95  .0716    117    1    100.0    5 
27/05/15 11:10p   16.7   16.8   16.7    83   13.8   0.0   ---   0.00   0.0   ---   16.7   16.9   16.9  1016.2  0.00   0.0   0.006   0.000   26.6    89   24.6   30.1  19.95  .0715    117    1    100.0    5 
27/05/15 11:15p   16.6   16.7   16.6    84   13.8   0.0   ---   0.00   0.0   ---   16.6   16.7   16.7  1016.2  0.00   0.0   0.006   0.000   26.6    89   24.6   30.1  19.95  .0715    117    1    100.0    5 
27/05/15 11:20p   16.4   16.6   16.4    84   13.7   0.0   ---   0.00   0.0   ---   16.4   16.6   16.6  1016.3  0.00   0.0   0.007   0.000   26.6    89   24.6   30.1  19.95  .0715    117    1    100.0    5 
27/05/15 11:25p   16.4   16.4   16.4    85   13.9   0.0   ---   0.00   0.0   ---   16.4   16.6   16.6  1016.3  0.00   0.0   0.007   0.000   26.6    89   24.6   30.1  19.95  .0715    113    1     99.1    5 
27/05/15 11:30p   16.3   16.4   16.3    85   13.8   0.0   ---   0.00   0.0   ---   16.3   16.4   16.4  1016.2  0.00   0.0   0.007   0.000   26.6    89   24.6   30.1  19.95  .0715    118    1    100.0    5 
27/05/15 11:35p   16.2   16.3   16.2    85   13.6   0.0   ---   0.00   0.0   ---   16.2   16.3   16.3  1016.2  0.00   0.0   0.008   0.000   26.6    89   24.6   30.1  19.95  .0715    117    1    100.0    5 
27/05/15 11:40p   16.1   16.2   16.1    86   13.8   0.0   ---   0.00   0.0   ---   16.1   16.2   16.2  1016.2  0.00   0.0   0.008   0.000   26.6    89   24.6   30.1  19.95  .0715    117    1    100.0    5 
27/05/15 11:45p   16.0   16.1   16.0    86   13.7   0.9    SW   0.07   3.5    SW   16.0   16.1   16.1  1016.2  0.00   0.0   0.008   0.000   26.6    89   24.6   30.1  19.95  .0715    117    1    100.0    5 
27/05/15 11:50p   15.9   16.0   15.9    87   13.7   0.9    SW   0.07   1.7    SW   15.9   16.0   16.0  1016.3  0.00   0.0   0.008   0.000   26.7    89   24.7   30.3  19.95  .0715    117    1    100.0    5 
27/05/15 11:55p   15.8   15.9   15.8    87   13.7   0.0   ---   0.00   0.0   ---   15.8   15.9   15.9  1016.3  0.00   0.0   0.009   0.000   26.7    89   24.7   30.3  19.95  .0715    117    1    100.0    5 
28/05/15 12:00a   15.8   15.8   15.8    87   13.7   0.0   ---   0.00   0.0   ---   15.8   15.9   15.9  1016.3  0.00   0.0   0.009   0.000   26.7    89   24.7   30.3  19.95  .0715    117    1    100.0    5 
28/05/15 12:05a   15.8   15.8   15.8    87   13.6   0.0   ---   0.00   0.0   ---   15.8   15.9   15.9  1016.3  0.00   0.0   0.009   0.000   26.7    89   24.7   30.3  19.95  .0715    118    1    100.0    5 
28/05/15 12:10a   15.7   15.8   15.7    86   13.3   0.0   ---   0.00   0.0   ---   15.7   15.8   15.8  1016.3  0.00   0.0   0.009   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:15a   15.6   15.7   15.6    87   13.5   0.0   ---   0.00   0.0   ---   15.6   15.7   15.7  1016.3  0.00   0.0   0.009   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:20a   15.6   15.6   15.6    88   13.6   0.0   ---   0.00   0.0   ---   15.6   15.7   15.7  1016.3  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:25a   15.5   15.6   15.5    88   13.5   0.0   ---   0.00   0.0   ---   15.5   15.6   15.6  1016.3  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    113    1     99.1    5 
28/05/15 12:30a   15.6   15.6   15.5    88   13.6   0.0   ---   0.00   0.0   ---   15.6   15.7   15.7  1016.4  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:35a   15.6   15.6   15.6    88   13.6   0.0   ---   0.00   0.0   ---   15.6   15.7   15.7  1016.4  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:40a   15.5   15.6   15.5    88   13.5   0.0   ---   0.00   0.0   ---   15.5   15.6   15.6  1016.4  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:45a   15.4   15.5   15.4    88   13.5   0.0   ---   0.00   0.0   ---   15.4   15.6   15.6  1016.5  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15 12:50a   15.4   15.4   15.4    89   13.6   0.0   ---   0.00   0.0   ---   15.4   15.5   15.5  1016.5  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    118    1    100.0    5 
28/05/15 12:55a   15.3   15.4   15.3    89   13.5   0.0   ---   0.00   0.0   ---   15.3   15.4   15.4  1016.5  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15  1:00a   15.3   15.4   15.3    89   13.5   0.0   ---   0.00   0.0   ---   15.3   15.4   15.4  1016.5  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15  1:05a   15.2   15.3   15.2    89   13.4   0.0   ---   0.00   0.0   ---   15.2   15.3   15.3  1016.6  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15  1:10a   15.2   15.2   15.2    89   13.4   0.0   ---   0.00   0.0   ---   15.2   15.3   15.3  1016.6  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0715    117    1    100.0    5 
28/05/15  1:15a   15.1   15.2   15.1    89   13.3   0.0   ---   0.00   0.0   ---   15.1   15.2   15.2  1016.6  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:20a   15.1   15.1   15.1    90   13.5   0.0    SW   0.00   1.7    SW   15.1   15.2   15.2  1016.6  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:25a   15.1   15.1   15.1    90   13.4   1.7    SW   0.14   3.5    SW   15.1   15.2   15.2  1016.6  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0716    113    1     99.1    5 
28/05/15  1:30a   15.1   15.1   15.1    90   13.4   0.9   SSE   0.07   3.5     S   15.1   15.2   15.2  1016.7  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:35a   15.2   15.2   15.1    91   13.7   0.0   SSE   0.00   2.6   SSE   15.2   15.3   15.3  1016.7  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:40a   15.3   15.3   15.2    91   13.8   1.7   ESE   0.14   2.6    SE   15.3   15.4   15.4  1016.7  0.00   0.0   0.011   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:45a   15.4   15.4   15.3    90   13.8   0.9   ESE   0.07   2.6   ESE   15.4   15.6   15.6  1016.7  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:50a   15.4   15.4   15.4    90   13.8   0.0   ---   0.00   0.0   ---   15.4   15.6   15.6  1016.8  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  1:55a   15.4   15.4   15.4    90   13.8   0.0   ---   0.00   0.0   ---   15.4   15.6   15.6  1016.8  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  2:00a   15.4   15.4   15.4    90   13.8   0.0   ---   0.00   0.0   ---   15.4   15.6   15.6  1016.7  0.00   0.0   0.010   0.000   26.7    88   24.5   30.2  19.35  .0716    117    1    100.0    5 
28/05/15  2:05a   15.3   15.4   15.3    89   13.5   0.0   ---   0.00   0.0   ---   15.3   15.4   15.4  1016.7  0.00   0.0   0.011   0.000   26.6    88   24.4   29.9  19.36  .0716    118    1    100.0    5 
28/05/15  2:10a   15.1   15.2   15.1    90   13.5   0.0   ---   0.00   0.0   ---   15.1   15.2   15.2  1016.7  0.00   0.0   0.011   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:15a   15.0   15.1   15.0    90   13.4   0.0   ---   0.00   0.0   ---   15.0   15.1   15.1  1016.8  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:20a   14.9   15.0   14.9    91   13.5   0.0   ---   0.00   0.0   ---   14.9   15.1   15.1  1016.7  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:25a   14.8   14.9   14.8    91   13.4   0.0   ---   0.00   0.0   ---   14.8   14.9   14.9  1016.8  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:30a   14.8   14.8   14.8    91   13.3   0.0   ---   0.00   0.0   ---   14.8   14.9   14.9  1016.8  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    113    1     99.1    5 
28/05/15  2:35a   14.7   14.8   14.7    91   13.2   0.0   ---   0.00   0.0   ---   14.7   14.8   14.8  1016.8  0.00   0.0   0.013   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:40a   14.7   14.7   14.6    92   13.4   0.0   ---   0.00   0.0   ---   14.7   14.8   14.8  1016.8  0.00   0.0   0.013   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:45a   14.8   14.8   14.7    92   13.5   0.0   ---   0.00   0.0   ---   14.8   14.9   14.9  1016.8  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:50a   14.8   14.8   14.8    93   13.7   0.0   ---   0.00   0.0   ---   14.8   14.9   14.9  1016.9  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  2:55a   14.8   14.8   14.8    93   13.7   0.0   ---   0.00   0.0   ---   14.8   14.9   14.9  1016.9  0.00   0.0   0.012   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:00a   14.7   14.8   14.7    93   13.6   0.0   ---   0.00   0.0   ---   14.7   14.9   14.9  1017.0  0.00   0.0   0.013   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:05a   14.7   14.7   14.7    92   13.4   0.0   ---   0.00   0.0   ---   14.7   14.8   14.8  1017.0  0.00   0.0   0.013   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:10a   14.6   14.7   14.6    92   13.3   0.0   ---   0.00   0.0   ---   14.6   14.7   14.7  1017.0  0.00   0.0   0.013   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:15a   14.5   14.6   14.5    93   13.4   0.0   ---   0.00   0.0   ---   14.5   14.6   14.6  1017.0  0.00   0.0   0.013   0.000   26.6    88   24.4   29.9  19.36  .0716    118    1    100.0    5 
28/05/15  3:20a   14.4   14.5   14.4    93   13.3   0.0   ---   0.00   0.0   ---   14.4   14.6   14.6  1017.0  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:25a   14.3   14.4   14.3    93   13.2   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1017.0  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:30a   14.3   14.3   14.3    93   13.2   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1017.0  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    113    1     99.1    5 
28/05/15  3:35a   14.3   14.3   14.3    93   13.2   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1017.1  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:40a   14.2   14.3   14.2    93   13.1   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.1  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:45a   14.2   14.3   14.2    94   13.3   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.2  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:50a   14.3   14.3   14.2    94   13.3   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1017.1  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  3:55a   14.2   14.3   14.2    94   13.2   0.0   ---   0.00   0.0   ---   14.2   14.3   14.3  1017.1  0.00   0.0   0.014   0.000   26.6    88   24.4   29.9  19.36  .0716    117    1    100.0    5 
28/05/15  4:00a   14.1   14.2   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.1  0.00   0.0   0.015   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  4:05a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.1  0.00   0.0   0.015   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  4:10a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.1  0.00   0.0   0.015   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  4:15a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.2  0.00   0.0   0.015   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  4:20a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.2  0.00   0.0   0.015   0.000   26.4    88   24.3   29.7  19.37  .0717    117    1    100.0    5 
28/05/15  4:25a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.3  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  4:30a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.3  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0717    114    1    100.0    5 
28/05/15  4:35a   14.1   14.1   14.1    94   13.1   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.3  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  4:40a   14.1   14.1   14.1    94   13.2   0.0   ---   0.00   0.0   ---   14.1   14.2   14.2  1017.3  0.00   0.0   0.015   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  4:45a   14.3   14.3   14.1    95   13.5   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1017.4  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  4:50a   14.3   14.3   14.3    94   13.4   0.0   ---   0.00   0.0   ---   14.3   14.4   14.4  1017.4  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  4:55a   14.4   14.4   14.3    94   13.4   0.0   ---   0.00   0.0   ---   14.4   14.6   14.6  1017.5  0.00   0.0   0.014   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  5:00a   14.6   14.6   14.4    94   13.6   0.0   ---   0.00   0.0   ---   14.6   14.7   14.7  1017.5  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  5:05a   14.6   14.6   14.6    94   13.7   1.7     S   0.14   3.5     S   14.6   14.8   14.8  1017.5  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  5:10a   14.7   14.7   14.6    94   13.7   1.7     S   0.14   3.5     S   14.7   14.8   14.8  1017.6  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
28/05/15  5:15a   14.7   14.7   14.7    94   13.7   1.7     S   0.14   3.5     S   14.7   14.8   14.8  1017.6  0.00   0.0   0.013   0.000   26.3    88   24.2   29.5  19.37  .0717    117    1    100.0    5 
